"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-06-01,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-01,22:32,Tuesday,LANSDOWNE STATION,MUIS,0,0,,BD,0"
"2021-06-01,00:00,Tuesday,PIONEER VILLAGE TO VAU,MUO,0,0,,YU,0"
"2021-06-01,16:53,Tuesday,SHEPPARD-YONGE STATION,MUPAA,0,0,E,SHP,6171"
"2021-06-02,13:08,Wednesday,ELLESMERE STATION,ERTC,5,10,E,SRT,3007"
"2021-06-02,03:24,Wednesday,KIPLING STATION,SUUT,0,0,,BD,0"
"2021-06-02,03:37,Wednesday,FINCH STATION,SUO,0,0,,YU,0"
"2021-06-02,17:10,Wednesday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0"
"2021-06-02,07:44,Wednesday,LANSDOWNE STATION,SUDP,3,7,E,BD,5280"
"2021-06-02,08:28,Wednesday,HIGHWAY 407 STATION,MUPAA,3,6,S,YU,5851"
"2021-06-02,09:43,Wednesday,EGLINTON STATION,SUDP,4,7,S,YU,6051"
"2021-06-02,11:53,Wednesday,WELLESLEY STATION,SUO,0,0,N,YU,5406"
"2021-06-02,12:15,Wednesday,COXWELL STATION,MUSAN,3,7,E,BD,5132"
"2021-06-02,12:57,Wednesday,BROADVIEW STATION,MUPAA,0,0,E,BD,5280"
"2021-06-02,13:00,Wednesday,DUFFERIN STATION,MUDD,4,8,W,BD,5040"
"2021-06-02,13:40,Wednesday,FINCH STATION,TUSC,0,0,S,YU,5676"
"2021-06-02,13:51,Wednesday,LANSDOWNE STATION,MUPAA,0,0,E,BD,5286"
"2021-06-02,13:57,Wednesday,KIPLING STATION,TUMVS,0,0,W,BD,5055"
"2021-06-02,14:09,Wednesday,SHEPPARD-YONGE STATION,PUMEL,0,0,,YU,0"
"2021-06-02,14:13,Wednesday,FINCH WEST STATION,MUIS,0,0,,YU,0"
"2021-06-02,14:53,Wednesday,CHRISTIE STATION,MUPAA,0,0,W,BD,5169"
"2021-06-02,15:02,Wednesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5208"
"2021-06-02,16:00,Wednesday,BATHURST STATION,MUPLC,0,0,,BD,0"
"2021-06-02,16:05,Wednesday,ROYAL YORK STATION,PUMEL,0,0,,BD,0"
"2021-06-02,17:08,Wednesday,VICTORIA PARK STATION,MUTD,0,0,W,BD,5148"
"2021-06-02,17:16,Wednesday,RUNNYMEDE STATION,PUMEL,0,0,,BD,0"
"2021-06-02,17:37,Wednesday,BROADVIEW STATION,MUIRS,0,0,W,BD,0"
"2021-06-02,20:18,Wednesday,FINCH STATION,TUO,5,10,S,YU,6066"
"2021-06-02,20:51,Wednesday,VAUGHAN MC STATION,TUNIP,3,10,S,YU,6071"
"2021-06-02,21:21,Wednesday,EGLINTON WEST STATION,SUDP,0,0,N,YU,5886"
"2021-06-02,21:44,Wednesday,SHERBOURNE STATION,MUIS,0,0,W,BD,5112"
"2021-06-02,21:48,Wednesday,OSSINGTON STATION,MUIS,0,0,E,BD,5196"
"2021-06-02,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-02,22:28,Wednesday,WARDEN STATION,MUIRS,0,0,,,0"
"2021-06-02,22:31,Wednesday,BATHURST STATION,MUIS,0,0,E,BD,0"
"2021-06-02,23:00,Wednesday,FINCH STATION TO EGLIN,MUO,0,0,,YU,0"
"2021-06-02,00:53,Wednesday,OSGOODE STATION,SUUT,7,14,N,YU,6036"
"2021-06-02,00:56,Wednesday,BAY STATION,SUO,0,0,,,0"
"2021-06-02,01:09,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-06-03,06:29,Thursday,ELLESMERE STATION,ERDO,3,9,N,SRT,3019"
"2021-06-03,03:16,Thursday,QUEEN'S PARK STATION,PUMO,0,0,,YU,0"
"2021-06-03,07:00,Thursday,KENNEDY SRT STATION,ERTC,3,9,N,SRT,3027"
"2021-06-03,03:48,Thursday,KIPLING STATION,SUO,0,0,,BD,0"
"2021-06-03,05:55,Thursday,KEELE STATION,EUVA,5,10,W,BD,5331"
"2021-06-03,08:06,Thursday,MCCOWAN STATION,ERTC,6,12,S,SRT,3002"
"2021-06-03,08:37,Thursday,MCCOWAN STATION,ERCD,5,11,S,SRT,3014"
"2021-06-03,06:32,Thursday,SHEPPARD WEST STATION,EUBK,3,6,S,YU,5921"
"2021-06-03,18:31,Thursday,KENNEDY SRT STATION,ERCD,5,10,N,SRT,3009"
"2021-06-03,06:44,Thursday,LAWRENCE WEST STATION,EUCD,3,6,S,YU,5921"
"2021-06-03,07:41,Thursday,ROSEDALE STATION,MUATC,5,8,S,YU,5386"
"2021-06-03,08:01,Thursday,SHEPPARD STATION,MUSC,3,6,S,YU,5876"
"2021-06-03,08:19,Thursday,GREENWOOD STATION,SUAE,0,0,W,BD,5148"
"2021-06-03,08:29,Thursday,ISLINGTON STATION,PUTIJ,0,0,E,BD,5196"
"2021-06-03,08:39,Thursday,ISLINGTON STATION,PUSTC,3,7,E,BD,5196"
"2021-06-03,10:03,Thursday,FINCH STATION,MUSC,3,6,S,YU,5386"
"2021-06-03,10:53,Thursday,SUMMERHILL STATION,MUSC,0,0,N,YU,5841"
"2021-06-03,11:06,Thursday,VAUGHAN MC STATION,TUS,6,9,S,YU,5626"
"2021-06-03,11:14,Thursday,CHRISTIE STATION,EUNT,5,9,W,BD,5361"
"2021-06-03,11:23,Thursday,KILPING STATION,SUDP,0,0,,BD,7977"
"2021-06-03,11:25,Thursday,ISLINGTON STATION,PUSTC,8,12,E,BD,5002"
"2021-06-03,11:35,Thursday,SUMMERHILL STATION,EUSC,3,6,N,YU,5836"
"2021-06-03,11:41,Thursday,KIPLING STATION,TUO,3,7,E,BD,5279"
"2021-06-03,11:50,Thursday,SPADINA BD STATION,MUDD,4,8,E,BD,5253"
"2021-06-03,11:58,Thursday,WILSON YARD,PUTO,8,15,S,YU,5851"
"2021-06-03,12:11,Thursday,SHERBOURNE STATION,MUPAA,0,0,W,BD,5247"
"2021-06-03,12:43,Thursday,LANSDOWNE STATION,SUDP,20,24,E,BD,5240"
"2021-06-03,13:19,Thursday,WELLESLEY STATION,MUPAA,3,6,S,YU,5676"
"2021-06-03,13:42,Thursday,FINCH STATION,MUNOA,3,6,S,YU,5796"
"2021-06-03,14:36,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5312"
"2021-06-03,15:20,Thursday,SPADINA BD STATION,MUIRS,0,0,W,BD,5211"
"2021-06-03,15:31,Thursday,SHERBOURNE STATION,SUDP,0,0,,BD,0"
"2021-06-03,16:14,Thursday,ROSEDALE STATION,EUDO,8,11,N,YU,5651"
"2021-06-03,16:51,Thursday,SHERBOURNE STATION,MUPAA,0,0,W,BD,5211"
"2021-06-03,17:12,Thursday,KENNEDY BD STATION,MUPAA,0,0,,BD,5280"
"2021-06-03,17:29,Thursday,YONGE BD STATION,PUMST,0,0,,BD,0"
"2021-06-03,18:17,Thursday,GREENWOOD STATION,MUD,6,10,E,BD,5269"
"2021-06-03,19:08,Thursday,ST CLAIR STATION,EUNT,3,6,N,YU,5466"
"2021-06-03,19:14,Thursday,YORK MILLS STATION,SUAE,0,0,N,YU,0"
"2021-06-03,19:29,Thursday,BATHURST STATION,MUIS,0,0,,BD,0"
"2021-06-03,20:04,Thursday,KENNEDY BD STATION,EUBO,5,12,W,BD,5086"
"2021-06-03,21:24,Thursday,SHERBOURNE STATION,MUPAA,5,12,W,BD,5203"
"2021-06-03,22:00,Thursday,WARDEN STATION,SUAP,0,0,W,BD,5245"
"2021-06-03,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-03,22:12,Thursday,SUMMERHILL STATION,MUIS,0,0,N,YU,5931"
"2021-06-03,22:23,Thursday,DUNDAS STATION,SUAE,0,0,N,YU,0"
"2021-06-03,23:00,Thursday,FINCH STATION TO EGLIN,MUO,0,0,,YU,0"
"2021-06-03,23:42,Thursday,SPADINA YUS STATION,SUAP,0,0,N,YU,0"
"2021-06-03,23:51,Thursday,COLLEGE STATION,MUPAA,0,0,N,YU,5681"
"2021-06-03,00:00,Thursday,VMC STATION TO PIONEER,MUO,0,0,,YU,0"
"2021-06-03,00:34,Thursday,DUNDAS WEST STATION,SUPOL,0,0,E,BD,5143"
"2021-06-04,13:35,Friday,SRT LINE,MRWEA,0,0,,SRT,0"
"2021-06-04,05:40,Friday,WILSON STATION,PUMEL,0,0,,YU,0"
"2021-06-04,06:06,Friday,MAIN STREET STATION,MUSC,0,0,W,BD,5219"
"2021-06-04,06:14,Friday,SHEPPARD WEST STATION,MUTO,4,8,N,YU,5936"
"2021-06-04,06:24,Friday,BLOOR STATION,TUCC,0,0,N,YU,5396"
"2021-06-04,08:21,Friday,FINCH STATION,MUSC,0,0,S,YU,5726"
"2021-06-04,08:23,Friday,SUMMERHILL STATION,MUSC,0,0,N,YU,5836"
"2021-06-04,08:39,Friday,VICTORIA PARK STATION,MUIR,32,36,W,BD,5260"
"2021-06-04,08:54,Friday,COLLEGE STATION,MUIS,0,0,N,YU,0"
"2021-06-04,09:02,Friday,WARDEN STATION,TUMVS,0,0,W,BD,5226"
"2021-06-04,10:33,Friday,ROSEDALE STATION,TUMVS,4,7,S,YU,5436"
"2021-06-04,11:35,Friday,YORK MILLS STATION,PUMEL,0,0,,YU,0"
"2021-06-04,11:51,Friday,ROYAL YORK STATION,MUIS,0,0,,BD,0"
"2021-06-04,11:59,Friday,PAPE STATION,SUPOL,4,8,E,BD,5040"
"2021-06-04,12:49,Friday,FINCH STATION,MUSC,0,0,S,YU,5436"
"2021-06-04,13:14,Friday,ST CLAIR STATION,MUO,9,12,S,YU,5451"
"2021-06-04,13:17,Friday,ISLINGTON STATION,PUSTS,9,13,E,BD,5040"
"2021-06-04,14:00,Friday,YORK MILLS STATION,PUMEL,0,0,,YU,0"
"2021-06-04,14:06,Friday,DONLANDS STATION,MUIS,0,0,,BD,0"
"2021-06-04,14:28,Friday,KENNEDY BD STATION,EUDO,4,8,W,BD,5246"
"2021-06-04,14:28,Friday,ROYAL YORK STATION,TUSC,0,0,E,BD,5333"
"2021-06-04,14:35,Friday,PAPE STATION,SUPOL,4,8,E,BD,5223"
"2021-06-04,14:48,Friday,ISLINGTON STATION,PUSO,5,9,E,BD,5044"
"2021-06-04,14:50,Friday,ST GEORGE YUS STATION,SUDP,3,6,S,YU,5591"
"2021-06-04,14:55,Friday,BLOOR STATION,SUDP,0,0,N,YU,5786"
"2021-06-04,15:15,Friday,COXWELL STATION,SUAE,9,13,W,BD,5262"
"2021-06-04,16:00,Friday,ST GEORGE BD STATION,PUMST,0,0,W,BD,0"
"2021-06-04,16:11,Friday,ISLINGTON STATION,TUSC,0,0,E,BD,5333"
"2021-06-04,16:15,Friday,GLENCAIRN STATION,SUAP,0,0,N,YU,5772"
"2021-06-04,16:20,Friday,OSSINGTON STATION,MUI,16,20,W,BD,5211"
"2021-06-04,16:22,Friday,WILSON CARHOUSE,PUMEL,0,0,,YU,0"
"2021-06-04,16:33,Friday,SPADINA YUS STATION,SUSA,0,0,,YU,0"
"2021-06-04,16:54,Friday,DAVISVILLE BUILD-UP,MUIR,3,6,S,YU,5841"
"2021-06-04,17:30,Friday,EGLINTON STATION,EUSC,0,0,S,YU,5466"
"2021-06-04,17:54,Friday,ROYAL YORK STATION,TUSC,0,0,E,BD,5333"
"2021-06-04,17:56,Friday,GLENCAIRN STATION,SUDP,0,0,N,YU,5906"
"2021-06-04,18:32,Friday,ST GEORGE BD STATION,MUIS,0,0,,BD,0"
"2021-06-04,19:08,Friday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-06-04,19:31,Friday,KENNEDY BD STATION,TUO,7,14,E,BD,5313"
"2021-06-04,20:10,Friday,OLD MILL STATION,MUPAA,3,10,E,BD,5206"
"2021-06-04,20:54,Friday,UNION STATION,MUIS,0,0,,YU,0"
"2021-06-04,22:00,Friday,KENNEDY BD STATION,TUNIP,7,14,W,BD,5152"
"2021-06-04,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-04,22:07,Friday,DUFFERIN STATION,SUAP,0,0,,BD,0"
"2021-06-04,00:03,Friday,BROADVIEW STATION,SUDP,3,10,E,BD,5305"
"2021-06-04,01:37,Friday,VAUGHAN MC STATION,MUIS,0,0,S,YU,5831"
"2021-06-05,02:07,Saturday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-06-05,09:12,Saturday,SCARBOROUGH RAPID TRA,MRWEA,0,0,,SRT,0"
"2021-06-05,02:10,Saturday,KIPLING STATION,SUDP,0,0,,BD,5029"
"2021-06-05,05:55,Saturday,UNION STATION,PUSAC,14,0,N,YU,5381"
"2021-06-05,05:57,Saturday,ST. PATRICK STATION,MUATC,8,0,S,YU,5886"
"2021-06-05,06:23,Saturday,KIPLING STATION,EUNT,5,10,E,BD,5175"
"2021-06-05,06:34,Saturday,ROSEDALE STATION,MUSC,0,0,N,YU,5976"
"2021-06-05,07:35,Saturday,GLENCAIRN STATION,PUSAC,6,12,N,YU,5881"
"2021-06-05,07:52,Saturday,COXWELL STATION,PUTIJ,3,8,E,BD,5262"
"2021-06-05,08:13,Saturday,JANE STATION,MUPAA,0,0,W,BD,5312"
"2021-06-05,10:17,Saturday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5073"
"2021-06-05,10:26,Saturday,ST GEORGE BD STATION,TUCC,3,8,E,BD,5026"
"2021-06-05,10:47,Saturday,RUNNYMEDE STATION,MUDD,3,8,E,BD,5325"
"2021-06-05,10:58,Saturday,ST CLAIR STATION,SUDP,0,0,,YU,0"
"2021-06-05,11:13,Saturday,ROSEDALE STATION,MUATC,6,10,S,YU,5461"
"2021-06-05,11:17,Saturday,VICTORIA PARK STATION,MUIS,0,0,W,BD,5084"
"2021-06-05,11:28,Saturday,ROSEDALE STATION,MUATC,3,7,S,YU,5871"
"2021-06-05,12:03,Saturday,ROSEDALE STATION,SUDP,3,7,S,YU,5751"
"2021-06-05,12:14,Saturday,OSSINGTON STATION,EUNT,7,12,E,BD,5269"
"2021-06-05,12:48,Saturday,BLOOR STATION,MUPAA,0,0,N,YU,5736"
"2021-06-05,13:39,Saturday,EGLINTON STATION,MUPAA,0,0,S,YU,5626"
"2021-06-05,13:40,Saturday,VICTORIA PARK STATION,MUIS,0,0,,BD,0"
"2021-06-05,13:50,Saturday,FINCH STATION,MUO,5,9,S,YU,5871"
"2021-06-05,14:42,Saturday,FINCH STATION,MUPAA,0,0,S,YU,6021"
"2021-06-05,16:10,Saturday,BLOOR STATION,MUPAA,0,0,S,YU,5566"
"2021-06-05,16:25,Saturday,HIGH PARK STATION,SUDP,0,0,E,BD,5370"
"2021-06-05,16:37,Saturday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5262"
"2021-06-05,16:53,Saturday,ST CLAIR STATION,SUO,29,33,S,YU,5686"
"2021-06-05,17:05,Saturday,RUNNYMEDE STATION,SUO,9,14,W,BD,5169"
"2021-06-05,17:47,Saturday,QUEEN STATION,MUIS,0,0,,YU,0"
"2021-06-05,18:02,Saturday,COLLEGE STATION,SUDP,0,0,S,YU,5841"
"2021-06-05,18:23,Saturday,HIGH PARK STATION,SUEAS,18,22,E,BD,5053"
"2021-06-05,19:03,Saturday,WARDEN STATION,SUUT,0,0,E,BD,5062"
"2021-06-05,19:10,Saturday,DUNDAS STATION,SUDP,8,13,N,YU,5651"
"2021-06-05,19:25,Saturday,VAUGHAN MC STATION,TUNIP,5,10,S,YU,6031"
"2021-06-05,19:54,Saturday,HIGH PARK STATION,PUMEL,0,0,,BD,0"
"2021-06-05,20:05,Saturday,ST GEORGE YUS STATION,SUDP,3,8,N,YU,5906"
"2021-06-05,20:18,Saturday,DAVISVILLE CARHOUSE,MUO,0,0,,YU,0"
"2021-06-05,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-05,22:54,Saturday,GREENWOOD STATION,MUD,8,14,E,BD,5175"
"2021-06-05,23:29,Saturday,BATHURST STATION,SUDP,3,9,W,BD,5213"
"2021-06-05,23:34,Saturday,GLENCAIRN STATION,MUSAN,7,14,N,YU,5686"
"2021-06-05,23:43,Saturday,UNION STATION,SUDP,0,0,,YU,0"
"2021-06-05,23:56,Saturday,CHESTER STATION,TUMVS,0,0,E,BD,5189"
"2021-06-05,00:15,Saturday,FINCH STATION,SUEAS,8,15,N,YU,5381"
"2021-06-05,00:42,Saturday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0"
"2021-06-05,11:11,Saturday,LESLIE STATION (LEAVIN,MUPR1,111,116,W,SHP,6176"
"2021-06-05,13:05,Saturday,DON MILLS STATION,MUSC,0,0,W,SHP,6141"
"2021-06-05,13:27,Saturday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6181"
"2021-06-05,20:01,Saturday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6196"
"2021-06-06,03:15,Sunday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-06-06,09:07,Sunday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0"
"2021-06-06,06:22,Sunday,SPADINA BD STATION,PUMEL,0,0,,BD,0"
"2021-06-06,08:00,Sunday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0"
"2021-06-06,08:54,Sunday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5175"
"2021-06-06,09:38,Sunday,MAIN STREET STATION,MUD,0,0,W,BD,5266"
"2021-06-06,09:55,Sunday,QUEEN STATION,EUDO,5,10,N,YU,6031"
"2021-06-06,10:49,Sunday,KENNEDY BD STATION,EUBK,4,8,E,BD,5109"
"2021-06-06,11:11,Sunday,ST CLAIR STATION,MUIRS,0,0,,YU,0"
"2021-06-06,12:22,Sunday,EGLINTON STATION,TUO,5,10,N,YU,5406"
"2021-06-06,12:48,Sunday,CASTLE FRANK STATION,SUDP,0,0,W,BD,5173"
"2021-06-06,12:54,Sunday,YONGE BD STATION,SUO,0,0,,BD,0"
"2021-06-06,13:44,Sunday,KENNEDY BD STATION,MUTO,5,9,E,BD,5226"
"2021-06-06,13:53,Sunday,SHEPPARD STATION,MUPAA,0,0,N,YU,6061"
"2021-06-06,14:40,Sunday,ST PATRICK STATION,MUPAA,0,0,N,YU,5816"
"2021-06-06,14:48,Sunday,VICTORIA PARK STATION,MUIS,0,0,W,BD,0"
"2021-06-06,15:06,Sunday,VAUGHAN MC STATION,MUIS,0,0,,YU,0"
"2021-06-06,15:30,Sunday,CASTLE FRANK STATION,MUPAA,0,0,E,BD,5193"
"2021-06-06,15:34,Sunday,BATHURST STATION,EUME,7,11,E,BD,5066"
"2021-06-06,15:57,Sunday,BLOOR STATION,SUDP,3,8,N,YU,5426"
"2021-06-06,16:18,Sunday,KEELE STATION,MUSC,0,0,W,BD,5150"
"2021-06-06,16:58,Sunday,WELLESLEY STATION,MUPAA,0,0,N,YU,5766"
"2021-06-06,17:22,Sunday,GREENWOOD STATION,MUPR1,97,101,W,BD,5171"
"2021-06-06,18:25,Sunday,KIPLING STATION,MUTO,5,9,E,BD,5073"
"2021-06-06,18:29,Sunday,KIPLING STATION,MUPAA,0,0,E,BD,5066"
"2021-06-06,18:40,Sunday,OSSINGTON STATION,SUAP,0,0,,BD,0"
"2021-06-06,18:51,Sunday,KENNEDY BD STATION,TUNIP,5,10,E,BD,5029"
"2021-06-06,19:37,Sunday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-06-06,20:10,Sunday,YONGE BD STATION,SUO,4,8,E,BD,5201"
"2021-06-06,21:01,Sunday,GREENWOOD YARD,SUG,0,0,,BD,0"
"2021-06-06,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-06,22:43,Sunday,LAWRENCE STATION,MUSC,0,0,N,YU,5756"
"2021-06-06,00:45,Sunday,BLOOR STATION,SUDP,3,10,N,YU,5766"
"2021-06-06,09:07,Sunday,DON MILLS STATION,TUMVS,5,11,E,SHP,6146"
"2021-06-06,23:01,Sunday,BAYVIEW STATION,SUO,0,0,,SHP,0"
"2021-06-07,06:29,Monday,FINCH STATION,MUSC,0,0,S,YU,5556"
"2021-06-07,09:20,Monday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0"
"2021-06-07,13:07,Monday,LAWRENCE EAST STATION,ERAC,5,10,S,SRT,3008"
"2021-06-07,06:30,Monday,ROSEDALE STATION,MUATC,5,8,S,YU,5516"
"2021-06-07,23:24,Monday,LAWRENCE EAST STATION,ERDO,3,9,S,SRT,3016"
"2021-06-07,08:24,Monday,YONGE BD STATION,MUPAA,0,0,W,BD,5370"
"2021-06-07,09:14,Monday,ST PATRICK STATION,SUDP,3,6,N,YU,5651"
"2021-06-07,10:38,Monday,EGLINTON STATION,SUO,0,0,N,YU,5931"
"2021-06-07,10:39,Monday,DAVISVILLE STATION,EUBK,3,6,S,YU,5466"
"2021-06-07,10:45,Monday,PAPE STATION,SUAP,5,9,E,BD,5045"
"2021-06-07,10:52,Monday,CHESTER STATION,TUSC,3,7,W,BD,5312"
"2021-06-07,11:27,Monday,FINCH STATION,EUAC,3,6,N,YU,5941"
"2021-06-07,11:39,Monday,VICTORIA PARK STATION,EUDO,6,10,W,BD,5150"
"2021-06-07,11:49,Monday,KEELE STATION,MUIR,9,13,W,BD,5120"
"2021-06-07,12:04,Monday,SHEPPARD STATION,MUPAA,0,0,S,YU,5866"
"2021-06-07,13:06,Monday,BATHURST STATION,EUTL,6,10,E,BD,5059"
"2021-06-07,13:53,Monday,EGLINTON STATION,MUSAN,3,6,S,YU,5936"
"2021-06-07,14:30,Monday,YONGE BD STATION,MUPAA,3,7,W,BD,5203"
"2021-06-07,14:42,Monday,UNION STATION,EUDO,5,8,N,YU,5841"
"2021-06-07,15:00,Monday,LAWRENCE STATION,EUSC,0,0,S,YU,5986"
"2021-06-07,16:24,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5183"
"2021-06-07,16:42,Monday,KIPLING STATION,EUPI,6,10,W,BD,5164"
"2021-06-07,17:21,Monday,BLOOR STATION,MUPAA,0,0,N,YU,5856"
"2021-06-07,18:33,Monday,DUNDAS STATION,SUDP,3,6,S,YU,5806"
"2021-06-07,18:35,Monday,ST GEORGE BD STATION,MUIR,6,10,W,BD,5232"
"2021-06-07,18:53,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5045"
"2021-06-07,19:05,Monday,EGLINTON WEST STATION,PUMEL,0,0,,YU,0"
"2021-06-07,19:38,Monday,KENNEDY BD STATION,EUPI,5,12,W,BD,5002"
"2021-06-07,20:11,Monday,BATHURST STATION,MUIS,0,0,,BD,0"
"2021-06-07,20:13,Monday,KEELE STATION,MUIS,0,0,E,BD,0"
"2021-06-07,20:34,Monday,EGLINTON STATION,SUO,0,0,N,YU,5431"
"2021-06-07,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-06-07,22:33,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5096"
"2021-06-07,22:35,Monday,EGLINTON STATION,PUSCR,7,14,S,YU,5556"
"2021-06-07,22:56,Monday,YORK MILLS STATION,TUSC,0,0,S,YU,5926"
"2021-06-07,23:00,Monday,YONGE- UNIVERSITY SUBW,MUO,0,0,,YU,0"
"2021-06-07,23:42,Monday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5391"
"2021-06-07,23:59,Monday,DUPONT STATION,SUDP,21,28,S,YU,5766"
