"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-02-02,08:28,Tuesday,KEELE STATION,MUSC,3,6,W,BD,5048"
"2021-02-02,08:45,Tuesday,EGLINTON STATION,SUDP,0,0,,YU,0"
"2021-02-02,09:21,Tuesday,DUFFERIN STATION,MUDD,7,10,W,BD,5338"
"2021-02-02,09:48,Tuesday,EGLINTON STATION,EUSC,0,0,S,YU,6016"
"2021-02-02,10:27,Tuesday,DUPONT STATION,MUI,15,18,S,YU,5536"
"2021-02-02,11:11,Tuesday,MUSEUM STATION,MUSAN,3,6,S,YU,6006"
"2021-02-02,11:29,Tuesday,BLOOR STATION,TUOS,6,9,S,YU,5876"
"2021-02-02,11:58,Tuesday,BLOOR STATION,MUATC,4,7,S,YU,5836"
"2021-02-02,12:04,Tuesday,DUFFERIN STATION,TUKEY,6,9,E,BD,5151"
"2021-02-02,12:10,Tuesday,UNION STATION,MUIS,0,0,,YU,0"
"2021-02-02,12:33,Tuesday,EGLINTON STATION,EUSC,0,0,S,YU,6016"
"2021-02-02,13:01,Tuesday,ST CLAIR WEST STATION,MUIS,0,0,S,YU,5471"
"2021-02-02,13:20,Tuesday,SPADINA YUS STATION,SUDP,15,18,N,YU,5896"
"2021-02-02,13:26,Tuesday,SPADINA BD STATION,SUDP,10,14,E,BD,5116"
"2021-02-02,14:30,Tuesday,WELLESLEY STATION,SUAP,7,10,N,YU,6011"
"2021-02-02,14:33,Tuesday,ST GEORGE BD STATION,MUSAN,4,7,W,BD,5124"
"2021-02-02,14:35,Tuesday,LAWRENCE WEST STATION,SUDP,5,8,S,YU,5891"
"2021-02-02,15:03,Tuesday,EGLINTON WEST STATION,SUAP,19,21,N,YU,5421"
"2021-02-02,15:19,Tuesday,ST CLAIR WEST STATION,TUO,4,7,N,YU,5541"
"2021-02-02,15:27,Tuesday,ST PATRICK STATION,SUDP,0,0,N,YU,5446"
"2021-02-02,16:05,Tuesday,KENNEDY BD STATION,SUDP,3,6,W,BD,5014"
"2021-02-02,16:27,Tuesday,WILSON STATION,MUO,3,6,S,YU,5441"
"2021-02-02,16:34,Tuesday,MAIN STREET STATION,MUIS,0,0,,BD,0"
"2021-02-02,17:06,Tuesday,KIPLING STATION,PUSRA,3,6,W,BD,5068"
"2021-02-02,17:27,Tuesday,ST CLAIR STATION,SUDP,0,0,S,YU,0"
"2021-02-02,17:46,Tuesday,COXWELL STATION,MUIS,0,0,,BD,0"
"2021-02-02,17:49,Tuesday,VAUGHAN MC STATION,MUIRS,0,0,,YU,0"
"2021-02-02,18:26,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-02-02,18:46,Tuesday,BLOOR STATION,MUIS,0,0,N,YU,0"
"2021-02-02,18:59,Tuesday,YORKDALE STATION,EUECD,3,6,N,YU,5831"
"2021-02-02,19:16,Tuesday,ISLINGTON STATION,SUUT,19,22,W,BD,5165"
"2021-02-02,19:43,Tuesday,SHEPPARD STATION,MUSC,0,0,S,YU,5421"
"2021-02-02,19:48,Tuesday,RUNNYMEDE STATION,SUDP,3,6,W,BD,5091"
"2021-02-02,20:26,Tuesday,LAWRENCE STATION,SUDP,0,0,N,YU,5646"
"2021-02-02,20:43,Tuesday,ST CLAIR WEST STATION,MUPAA,4,7,N,YU,5981"
"2021-02-02,21:25,Tuesday,BLOOR STATION,MUATC,3,6,S,YU,5896"
"2021-02-02,21:47,Tuesday,VAUGHAN MC STATION,MUIR,0,0,S,YU,5756"
"2021-02-02,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-02-02,23:00,Tuesday,KENNEDY BD STATION,MUO,0,0,,BD,0"
"2021-02-02,23:09,Tuesday,PIONEER VILLAGE STATIO,MUIR,11,16,S,YU,5396"
"2021-02-02,23:27,Tuesday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-02-03,00:50,Wednesday,VAUGHAN MC STATION,SUDP,5,10,S,YU,5726"
"2021-02-03,00:51,Wednesday,VAUGHAN MC STATION,SUDP,5,10,S,YU,5676"
"2021-02-03,02:26,Wednesday,VAUGHAN MC STATION,SUDP,0,0,S,YU,5986"
"2021-02-03,02:28,Wednesday,WARDEN STATION,MUI,0,0,W,BD,5165"
"2021-02-03,04:55,Wednesday,SHEPPARD WEST STATION,PUSSW,0,0,S,YU,0"
"2021-02-03,06:25,Wednesday,OLD MILL STATION,TUMVS,0,0,W,BD,5161"
"2021-02-03,06:33,Wednesday,SPADINA BD STATION,MUIS,0,0,,BD,0"
"2021-02-03,06:39,Wednesday,LAWRENCE STATION,EUSC,0,0,S,YU,6016"
"2021-02-03,07:09,Wednesday,EGLINTON STATION,EUTRD,3,6,S,YU,5421"
"2021-02-03,07:28,Wednesday,SHEPPARD WEST STATION,MUTO,5,8,N,YU,5661"
"2021-02-03,08:00,Wednesday,LANSDOWNE STATION,EUNT,5,8,W,BD,5146"
"2021-02-03,08:07,Wednesday,BATHURST STATION,MUIRS,0,0,,BD,0"
"2021-02-03,09:04,Wednesday,QUEEN STATION,MUIRS,0,0,,YU,0"
"2021-02-03,09:05,Wednesday,BROADVIEW STATION,MUIS,0,0,,BD,0"
"2021-02-03,09:54,Wednesday,YORK MILLS STATION,MUIR,3,6,N,YU,5461"
"2021-02-03,09:58,Wednesday,OSGOODE STATION,MUNCA,0,0,,YU,0"
"2021-02-03,10:21,Wednesday,KENNEDY SRT STATION,PRSA,8,15,N,SRT,3019"
"2021-02-03,10:26,Wednesday,ST GEORGE YU STATION,PUMST,0,0,,YU,0"
"2021-02-03,10:55,Wednesday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5209"
"2021-02-03,11:09,Wednesday,ISLINGTON STATION,TUO,3,6,W,BD,5209"
"2021-02-03,11:16,Wednesday,ST CLAIR STATION,MUSC,0,0,S,YU,5446"
"2021-02-03,12:26,Wednesday,YORK MILLS STATION,PUMEL,0,0,,YU,0"
"2021-02-03,13:12,Wednesday,SHEPPARD STATION,MUIE,6,9,N,YU,5471"
"2021-02-03,13:33,Wednesday,SHEPPARD-YONGE STATION,PUMO,0,0,,SHP,0"
"2021-02-03,14:08,Wednesday,DUNDAS STATION,MUIRS,0,0,,YU,0"
"2021-02-03,14:40,Wednesday,BLOOR STATION,SUDP,0,0,S,YU,5911"
"2021-02-03,15:21,Wednesday,VAUGHAN MC STATION,MUSAN,3,6,S,YU,5633"
"2021-02-03,15:38,Wednesday,PIONEER VILLAGE STATIO,SUDP,0,0,,YU,3244"
"2021-02-03,16:03,Wednesday,PAPE STATION,PUMEL,0,0,,BD,0"
"2021-02-03,16:32,Wednesday,LAWRENCE STATION,MUSAN,3,6,N,YU,5641"
"2021-02-03,16:51,Wednesday,SPADINA BD STATION,PUMEL,0,0,,BD,0"
"2021-02-03,17:11,Wednesday,CHRISTIE STATION,MUPAA,0,0,W,BD,5120"
"2021-02-03,17:16,Wednesday,KIPLING STATION,SUDP,0,0,,BD,0"
"2021-02-03,17:34,Wednesday,KIPLING STATION,TUMVS,0,0,W,BD,5148"
"2021-02-03,17:42,Wednesday,COXWELL STATION,PUMST,0,0,,BD,0"
"2021-02-03,18:01,Wednesday,DUNDAS STATION,SUDP,0,0,,YU,0"
"2021-02-03,18:11,Wednesday,MUSEUM STATION,SUO,0,0,S,YU,5756"
"2021-02-03,18:14,Wednesday,DAVISVILLE STATION,MUI,9,12,N,YU,5851"
"2021-02-03,18:40,Wednesday,BLOOR STATION,SUDP,5,8,N,YU,5916"
"2021-02-03,18:46,Wednesday,UNION TO KING,MUIS,0,0,N,YU,5541"
"2021-02-03,18:57,Wednesday,KIPLING STATION,MUTO,4,7,E,BD,5048"
"2021-02-03,19:02,Wednesday,DAVISVILLE STATION,MUI,3,6,N,YU,5916"
"2021-02-03,19:41,Wednesday,WILSON STATION,MUPAA,0,0,N,YU,5476"
"2021-02-03,19:53,Wednesday,DUFFERIN STATION,PUTDN,15,21,W,BD,5161"
"2021-02-03,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-02-03,22:03,Wednesday,GLENCAIRN STATION,MUPR1,39,44,S,YU,5956"
"2021-02-03,22:49,Wednesday,LAWRENCE WEST STATION,MUI,4,9,S,YU,5681"
"2021-02-03,23:00,Wednesday,WARDEN TO KENNEDY,MUO,0,0,,BD,0"
"2021-02-04,00:15,Thursday,VICTORIA PARK STATION,SUDP,0,0,,BD,0"
"2021-02-04,01:03,Thursday,UNION STATION,SUDP,0,0,S,YU,5511"
"2021-02-04,01:10,Thursday,BLOOR STATION,SUROB,0,0,,YU,0"
"2021-02-04,01:45,Thursday,LAWRENCE STATION,TUSC,0,0,S,,5596"
"2021-02-04,01:47,Thursday,KIPLING STATION,MUIS,0,0,E,BD,5058"
"2021-02-04,02:01,Thursday,DON MILLS STATION,PUSO,6,11,W,SHP,6156"
"2021-02-04,02:17,Thursday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-02-04,07:21,Thursday,ROSEDALE STATION,MUSC,6,9,N,YU,5576"
"2021-02-04,08:11,Thursday,DAVISVILLE STATION,SUUT,0,0,S,YU,6071"
"2021-02-04,08:13,Thursday,FINCH STATION,MUSC,0,0,S,YU,6111"
"2021-02-04,08:19,Thursday,ROSEDALE STATION,MUSAN,3,6,N,YU,5976"
"2021-02-04,09:10,Thursday,LESLIE STATION,EUSC,0,0,E,SHP,6151"
"2021-02-04,10:16,Thursday,MAIN STREET STATION,MUIRS,0,0,,BD,0"
"2021-02-04,10:32,Thursday,ROSEDALE STATION,EUSC,0,0,N,YU,5771"
"2021-02-04,10:42,Thursday,KENNEDY BD STATION,MUIS,3,6,W,BD,5052"
"2021-02-04,10:52,Thursday,COXWELL STATION,MUPAA,0,0,W,BD,5085"
"2021-02-04,10:55,Thursday,EGLINTON WEST STATION,SUDP,6,9,S,YU,5981"
"2021-02-04,11:02,Thursday,YORK UNIVERSITY STATIO,PUMEL,0,0,,YU,0"
"2021-02-04,11:06,Thursday,ST CLAIR WEST STATION,MUIRS,0,0,,YU,0"
"2021-02-04,11:26,Thursday,VAUGHAN MC STATION,SUDP,3,9,S,YU,5986"
"2021-02-04,13:05,Thursday,CHESTER STATION,MUSC,0,0,E,BD,5177"
"2021-02-04,13:07,Thursday,ROSEDALE STATION,EUSC,0,0,N,YU,5771"
"2021-02-04,13:14,Thursday,DUFFERIN STATION,MUIS,0,0,,BD,0"
"2021-02-04,13:32,Thursday,WARDEN STATION,SUUT,9,12,E,BD,5302"
"2021-02-04,13:47,Thursday,WARDEN STATION,SUUT,5,8,E,BD,5332"
"2021-02-04,14:32,Thursday,KEELE STATION,MUSC,0,0,W,BD,5308"
"2021-02-04,14:40,Thursday,PIONEER VILLAGE STATIO,SUDP,0,0,S,YU,5491"
"2021-02-04,14:50,Thursday,RUNNYMEDE STATION,PUMO,0,0,,BD,0"
"2021-02-04,15:21,Thursday,BLOOR STATION,MUIS,0,0,N,YU,0"
"2021-02-04,15:29,Thursday,WOODBINE STATION,SUDP,0,0,,BD,0"
"2021-02-04,15:41,Thursday,COLLEGE STATION,MUIRS,0,0,,YU,0"
"2021-02-04,16:55,Thursday,NORTH YORK CTR STATION,SUDP,3,6,N,YU,6056"
"2021-02-04,17:17,Thursday,DUFFERIN STATION,MUIR,4,7,W,BD,5108"
"2021-02-04,17:17,Thursday,OSSINGTON STATION,MUNCA,0,0,,BD,0"
"2021-02-04,17:21,Thursday,UNION STATION,MUIS,0,0,N,YU,0"
"2021-02-04,17:23,Thursday,WELLESLEY STATION,MUIRS,0,0,,YU,0"
"2021-02-04,17:32,Thursday,OSGOODE STATION,EUDO,3,6,S,YU,5766"
"2021-02-04,18:05,Thursday,WOODBINE STATION,TUOS,3,6,W,BD,5085"
"2021-02-04,18:21,Thursday,VAUGHAN MC STATION,SUDP,3,6,S,YU,5746"
"2021-02-04,18:25,Thursday,BLOOR STATION,MUIS,0,0,,YU,0"
"2021-02-04,18:36,Thursday,FINCH STATION,MUI,3,6,N,YU,5676"
"2021-02-04,18:44,Thursday,COXWELL STATION,SUDP,3,6,W,BD,5362"
"2021-02-04,18:55,Thursday,BATHURST STATION,SUAP,4,7,E,BD,5081"
"2021-02-04,19:08,Thursday,SHERBOURNE STATION,TUMVS,3,6,E,BD,5061"
"2021-02-04,19:28,Thursday,BLOOR STATION,SUDP,8,11,N,YU,5966"
"2021-02-04,19:38,Thursday,VAUGHAN MC STATION,EUCD,3,6,S,YU,5766"
"2021-02-04,20:22,Thursday,PAPE STATION,MUPAA,0,0,E,BD,5124"
"2021-02-04,20:34,Thursday,DUPONT STATION,SUUT,5,8,N,YU,5516"
"2021-02-04,20:45,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0"
"2021-02-04,20:48,Thursday,EGLINTON WEST STATION,MUSAN,3,6,N,YU,5516"
"2021-02-04,21:17,Thursday,VAUGHAN MC STATION,MUTO,3,8,S,YU,5516"
"2021-02-04,21:29,Thursday,ST CLAIR WEST STATION,SUDP,8,11,N,YU,5981"
"2021-02-04,21:59,Thursday,DONLANDS STATION,MUPAA,3,9,E,BD,5302"
"2021-02-04,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-02-04,22:04,Thursday,QUEEN STATION,SUDP,0,0,S,YU,0"
"2021-02-04,22:25,Thursday,UNION STATION,SUDP,0,0,,YU,0"
"2021-02-04,22:42,Thursday,OSSINGTON STATION,PUTDN,5,11,W,BD,5331"
"2021-02-04,23:00,Thursday,BLOOR-DANFORTH SUBWAY,MUO,0,0,,BD,0"
"2021-02-04,23:16,Thursday,BLOOR STATION,MUIRS,0,0,,YU,0"
"2021-02-04,23:48,Thursday,SPADINA BD STATION,MUIS,0,0,W,BD,0"
"2021-02-05,00:35,Friday,FINCH STATION,EUBO,5,10,N,YU,6126"
"2021-02-05,02:10,Friday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-02-05,02:17,Friday,ISLINGTON STATION,PUTOE,0,0,,BD,17"
"2021-02-05,02:26,Friday,ROYAL YORK STATION,PUSSW,6,0,W,BD,5161"
"2021-02-05,05:46,Friday,WARDEN STATION,MUSC,0,0,E,BD,5302"
"2021-02-05,06:04,Friday,QUEENS PARK STATION,MUATC,0,0,S,YU,5641"
"2021-02-05,06:08,Friday,LAWRENCE STATION,TUOS,7,10,N,YU,5931"
"2021-02-05,06:13,Friday,EGLINTON STATION,MUIRS,0,0,,YU,0"
"2021-02-05,06:24,Friday,FINCH STATION,SUO,0,0,,YU,0"
"2021-02-05,06:30,Friday,MCCOWAN STATION,ERME,5,12,,SRT,3000"
"2021-02-05,06:34,Friday,GREENWOOD STATION,MUTO,3,6,E,BD,5256"
"2021-02-05,07:07,Friday,FINCH STATION,SUO,3,6,S,YU,5741"
"2021-02-05,07:10,Friday,MCCOWAN STATION,ERCD,3,10,S,SRT,3000"
"2021-02-05,08:04,Friday,YORK MILLS STATION,EUSC,3,6,S,YU,5876"
"2021-02-05,08:26,Friday,SHEPPARD STATION,SUAP,0,0,S,YU,0"
"2021-02-05,08:30,Friday,ISLINGTON STATION,TUSC,0,0,E,BD,5302"
"2021-02-05,08:34,Friday,SHEPPARD-YONGE STATION,SUUT,0,0,W,SHP,6186"
"2021-02-05,08:43,Friday,COLLEGE STATION,MUIS,0,0,,YU,0"
"2021-02-05,09:36,Friday,YORK MILLS STATION,SUAP,0,0,N,YU,5491"
"2021-02-05,09:52,Friday,FINCH STATION,MUSC,0,0,S,YU,5741"
"2021-02-05,11:47,Friday,BAYVIEW STATION,TUOPO,3,8,W,SHP,6156"
"2021-02-05,12:04,Friday,NORTH YORK CTR STATION,MUPAA,5,8,N,YU,6086"
"2021-02-05,12:13,Friday,RUNNYMEDE STATION,MUIS,0,0,,BD,0"
"2021-02-05,12:30,Friday,RUNNYMEDE STATION,MUI,0,0,W,BD,5362"
"2021-02-05,12:51,Friday,QUEEN STATION,MUIR,0,0,S,YU,5681"
"2021-02-05,12:54,Friday,HIGH PARK STATION,TUO,3,6,E,BD,5362"
"2021-02-05,12:54,Friday,HIGH PARK STATION,TUO,3,6,E,BD,0"
"2021-02-05,13:11,Friday,ST GEORGE YU STATION,MUPAA,0,0,S,YU,5616"
"2021-02-05,13:22,Friday,LANSDOWNE STATION,SUAP,0,0,E,BD,0"
"2021-02-05,13:50,Friday,OLD MILL STATION,MUIR,10,13,W,BD,5101"
"2021-02-05,13:52,Friday,BROADVIEW STATION,MUIS,0,0,,BD,0"
"2021-02-05,14:07,Friday,LAWRENCE WEST STATION,PUMEL,0,0,,YU,0"
"2021-02-05,14:17,Friday,NORTH YORK CTR STATION,MUSAN,3,6,S,YU,5806"
"2021-02-05,14:57,Friday,VAUGHAN MC STATION,MUIS,0,0,S,YU,5756"
"2021-02-05,15:08,Friday,YORK UNIVERSITY STATIO,MUSAN,3,6,N,YU,6116"
"2021-02-05,15:10,Friday,KENNEDY BD STATION,PUSCR,3,6,E,BD,5123"
"2021-02-05,15:32,Friday,MAIN STREET STATION,MUDD,0,0,W,BD,5123"
"2021-02-05,15:41,Friday,BATHURST STATION,MUD,3,6,W,BD,5067"
"2021-02-05,16:10,Friday,SHEPPARD WEST STATION,MUPAA,0,0,S,YU,5471"
"2021-02-05,16:26,Friday,CHESTER STATION,PUMEL,0,0,W,BD,0"
"2021-02-05,17:44,Friday,DUPONT STATION,MUIS,0,0,,YU,0"
"2021-02-05,17:52,Friday,UNION STATION,SUAP,0,0,N,YU,6056"
"2021-02-05,18:34,Friday,BLOOR STATION,SUAE,0,0,,YU,0"
"2021-02-05,18:38,Friday,YORKDALE STATION,SUDP,0,0,S,YU,5591"
"2021-02-05,19:14,Friday,DAVISVILLE STATION,MUI,3,6,N,YU,5676"
"2021-02-05,19:17,Friday,EGLINTON STATION,SUDP,8,11,N,YU,5556"
"2021-02-05,19:33,Friday,BAYVIEW STATION,MUSC,5,10,E,SHP,6146"
"2021-02-05,20:12,Friday,KIPLING STATION,PUCSC,0,0,W,BD,5366"
"2021-02-05,20:19,Friday,DUFFERIN STATION,SUDP,0,0,,BD,0"
"2021-02-05,20:33,Friday,CHESTER STATION,SUDP,0,0,W,BD,5067"
"2021-02-05,21:05,Friday,BROADVIEW STATION,MUIS,0,0,,BD,0"
"2021-02-05,21:53,Friday,KENNEDY BD STATION,SUDP,7,13,E,BD,5177"
"2021-02-05,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-02-05,22:20,Friday,ST CLAIR STATION,TUOS,3,8,S,YU,6116"
"2021-02-05,22:22,Friday,KIPLING STATION,TUMVS,0,0,W,BD,5247"
"2021-02-05,22:39,Friday,RUNNYMEDE STATION,TUO,6,12,E,BD,5104"
"2021-02-05,22:40,Friday,ST CLAIR STATION,EUBO,0,0,S,YU,6041"
"2021-02-05,23:18,Friday,GLENCAIRN STATION,EUCD,5,10,N,YU,6041"
"2021-02-05,23:31,Friday,KENNEDY BD STATION,SUDP,6,12,W,BD,5101"
"2021-02-05,23:38,Friday,DAVISVILLE STATION,TUNOA,5,10,S,YU,5676"
"2021-02-06,00:02,Saturday,FINCH WEST STATION,PUMEL,0,0,,YU,0"
"2021-02-06,01:31,Saturday,SHEPPARD WEST STATION,SUDP,0,0,S,YU,5796"
"2021-02-06,02:02,Saturday,SCARBOROUGH CTR STATIO,PREL,0,0,,SRT,0"
"2021-02-06,02:06,Saturday,KIPLING STATION,SUDP,0,0,,BD,5177"
"2021-02-06,02:09,Saturday,KENNEDY BD STATION,SUDP,0,0,,BD,0"
"2021-02-06,06:00,Saturday,YONGE UNIVERSITY LINE,MUO,0,0,,YU,0"
"2021-02-06,07:33,Saturday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6156"
"2021-02-06,10:18,Saturday,ST CLAIR STATION,SUDP,0,0,N,YU,6116"
"2021-02-06,10:23,Saturday,ROSEDALE STATION,MUSC,0,0,N,YU,6036"
"2021-02-06,11:14,Saturday,SPADINA YUS STATION,SUDP,4,9,N,YU,5571"
"2021-02-06,11:27,Saturday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-02-06,11:31,Saturday,KIPLING STATION,PUCSC,3,8,E,BD,5151"
"2021-02-06,12:02,Saturday,ROYAL YORK STATION,SUO,0,0,E,BD,0"
"2021-02-06,12:38,Saturday,DAVISVILLE BUILD UP,MUO,0,0,S,YU,5556"
"2021-02-06,12:44,Saturday,ST CLAIR WEST STATION,SUDP,0,0,,YU,4439"
"2021-02-06,13:04,Saturday,BAY STATION,SUDP,10,14,E,BD,5059"
"2021-02-06,14:43,Saturday,QUEEN STATION,PUMST,0,0,N,YU,0"
"2021-02-06,14:54,Saturday,DAVISVILLE STATION,EUDO,0,0,S,YU,5761"
"2021-02-06,16:00,Saturday,VAUGHAN MC STATION,EUCD,5,10,S,YU,5761"
"2021-02-06,16:07,Saturday,ROYAL YORK STATION,MUSAN,3,7,E,BD,5311"
"2021-02-06,16:53,Saturday,DUNDAS STATION,MUIS,0,0,S,YU,0"
"2021-02-06,17:08,Saturday,ROSEDALE STATION,EUSC,5,10,N,YU,5761"
"2021-02-06,17:23,Saturday,WELLESLEY STATION,MUATC,0,0,N,YU,5916"
"2021-02-06,17:27,Saturday,DUFFERIN STATION,SUAP,11,15,W,BD,5159"
"2021-02-06,17:42,Saturday,WELLESLEY STATION,SUDP,0,0,S,YU,5461"
"2021-02-06,17:45,Saturday,WELLESLEY STATION,SUUT,0,0,S,YU,5461"
"2021-02-06,17:58,Saturday,WELLESLEY STATION,MUIS,0,0,,YU,0"
"2021-02-06,18:02,Saturday,ST CLAIR STATION,MUIR,0,0,N,YU,5796"
"2021-02-06,18:20,Saturday,MUSEUM STATION,MUIRS,0,0,S,YU,0"
"2021-02-06,18:33,Saturday,DUNDAS STATION,MUIS,0,0,,YU,0"
"2021-02-06,18:43,Saturday,ST CLAIR STATION,MUIS,0,0,,YU,0"
"2021-02-06,18:48,Saturday,DON MILLS STATION,MUO,0,0,W,SHP,6141"
"2021-02-06,19:02,Saturday,PAPE STATION,MUIS,0,0,,BD,0"
"2021-02-06,19:33,Saturday,VAUGHAN MC STATION,TUNIP,5,10,S,YU,5526"
"2021-02-06,20:12,Saturday,VAUGHAN MC STATION,MUTO,5,10,S,YU,5856"
"2021-02-06,20:13,Saturday,DONLANDS STATION,TUO,6,12,E,BD,5055"
"2021-02-06,21:54,Saturday,HIGH PARK STATION,MUD,7,13,E,BD,5351"
"2021-02-06,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-02-06,22:37,Saturday,YORKDALE STATION,SUDP,0,0,,YU,0"
"2021-02-06,22:48,Saturday,VICTORIA PARK STATION,PUSTS,0,0,W,BD,5123"
"2021-02-06,23:12,Saturday,ST CLAIR STATION,MUIR,28,33,N,YU,6001"
